timestamp,bytes_in,bytes_out,aramghar,panjagutta,secunderabad,uppal,lbnagar
2025-01-01 00:41:00,271.0,476.0,270.4771770560617,209.2459924032609,282.52407625393937,295.8625502570812,226.29970151351685
2025-01-01 00:42:00,778.0,200.0,633.101707771056,798.7675109281246,827.2908849882771,898.9610342218197,696.3887021799743
2025-01-01 00:43:00,311.0,70.0,361.9194580186005,218.77456604894945,291.1963887944607,329.46113054269784,337.61678767784525
2025-01-01 00:44:00,550.0,321.0,496.93159595200376,492.1133238670892,535.8035108973542,517.3899775703221,512.8257543793125
2025-01-01 00:45:00,155.0,754.0,165.0763816299469,142.58092274304,167.4601460992237,173.07436255496816,128.79553546771166
2025-01-01 00:46:00,376.0,97.0,347.68134584384745,352.576559227048,399.0633526810444,331.64790128208415,345.8368790609038
2025-01-01 00:47:00,278.0,624.0,280.23156395497256,310.603930075869,304.95812719359367,285.43190797397733,317.88859842167653
2025-01-01 00:48:00,193.0,97.0,196.60603356530117,180.09502812710602,202.81398282372834,176.66191374835805,196.93512685975915
2025-01-01 00:49:00,266.0,252.0,232.4685140679161,257.8115021705559,260.3179846946855,245.72644303277158,251.5445841104133
2025-01-01 00:50:00,855.0,616.0,1015.5979426954791,720.36013913853,870.4990696130831,795.9345306121056,733.836650164058
2025-01-01 00:51:00,933.0,581.0,1035.679569678368,862.0463529541046,963.04525984255,937.3690736888126,1068.4360331529904
2025-01-01 00:52:00,543.0,869.0,638.4591701077419,454.14444456233474,497.22030165203967,472.65982466075036,590.4023542104576
2025-01-01 00:53:00,713.0,106.0,825.6047603419655,530.4132161881402,719.3452663682112,719.5006893529787,640.642660826627
2025-01-01 00:54:00,384.0,861.0,399.0374367453827,407.8345559150695,400.07583962669645,404.998263876818,316.6172327049279
2025-01-01 00:55:00,830.0,751.0,970.0622460276749,913.7699736803982,774.7753364641761,865.9537026088199,680.4497244181806
2025-01-01 00:56:00,998.0,141.0,833.7262068191263,1069.5508191905571,1054.0140907981413,1001.1074128808938,840.448087622283
2025-01-01 00:57:00,503.0,660.0,441.83175191873204,491.98250241901275,511.42754171971967,596.3862975438353,504.64430914531897
2025-01-01 00:58:00,657.0,473.0,537.4857315256895,609.6115545466523,716.421942640664,596.6418547681085,739.1691487062029
2025-01-01 00:59:00,971.0,787.0,903.1583004684519,1182.6781842405455,882.1384103117784,1021.7626152846856,945.6182540078338
2025-01-01 01:00:00,891.0,348.0,851.3245860453314,901.2011223338221,849.1811177123843,779.4615610033159,975.672548703965
2025-01-01 01:01:00,799.0,576.0,725.9231505549371,789.019792135693,815.2283099121121,701.8913549693799,763.8921932437953
2025-01-01 01:02:00,185.0,742.0,209.3265756772428,132.34626930451435,177.47271675161946,199.71607287610513,193.8807845884667
2025-01-01 01:03:00,145.0,61.0,136.69169294822817,131.1885610034756,151.21830075806605,156.07906864349363,153.14254141728992
2025-01-01 01:04:00,597.0,438.0,544.6871609133466,554.086070649094,627.9252307331186,717.1244028672563,513.9497163485026
2025-01-01 01:05:00,809.0,399.0,822.8164525100092,759.8885778473556,744.6870829859556,868.1779214435996,749.4783270990011
2025-01-01 01:06:00,147.0,824.0,125.88634442851605,154.07120296585072,147.407321247679,181.38571199980518,150.38919595388134
2025-01-01 01:07:00,259.0,231.0,290.3076072061185,264.22183576135694,259.4605307796167,225.1947862942327,213.60864753191282
2025-01-01 01:08:00,212.0,225.0,175.92189458404457,225.72552780332617,206.45750465713894,188.51105166940684,196.4262819320114
2025-01-01 01:09:00,362.0,320.0,432.50122841975485,419.5326444069502,393.3437600500443,314.08073675539123,357.35909237782704
2025-01-01 01:10:00,994.0,503.0,1102.2445202723509,1180.6646945702782,1059.1082563907964,918.5660756926155,1141.7865011302297
2025-01-01 01:11:00,931.0,195.0,818.8017198033258,1052.8435503801197,967.7203869115746,992.918989314681,899.4267613805223
2025-01-01 01:12:00,428.0,640.0,343.3453864515608,544.9784851212272,446.34636001891585,474.3219574603757,464.6453022157257
2025-01-01 01:13:00,723.0,646.0,814.231445109138,514.0092943650056,717.4641543953771,627.733227678755,687.7346264861076
2025-01-01 01:14:00,172.0,165.0,186.23178525671608,140.60428812254196,186.48221152572222,211.28279722137722,185.54272150170647
2025-01-01 01:15:00,383.0,864.0,418.08389814387925,269.83794866997704,397.9060097276017,454.56973570283844,386.2153541571755
2025-01-01 01:16:00,922.0,118.0,1022.0445038577767,1003.5830118703263,964.2241077693325,893.0906834195359,1023.7043489728238
2025-01-01 01:17:00,414.0,652.0,343.46179432716536,512.8707883591768,443.9480068335923,364.68225500550307,390.74557583553093
2025-01-01 01:18:00,163.0,456.0,153.77196550108658,137.91256860516208,155.63473381255545,149.62663717388253,164.87556715081536
2025-01-01 01:19:00,544.0,233.0,460.41310735266825,683.3840754215146,577.4093143406973,490.02310443308204,555.1555567898248
2025-01-01 01:20:00,181.0,86.0,207.28868803339296,133.2450385854463,169.967709827025,162.77574562124374,171.24120936305997
2025-01-01 01:21:00,184.0,828.0,193.07474213450826,231.9617373593288,178.30858384261188,194.566140285798,156.49369561347382
2025-01-01 01:22:00,148.0,535.0,137.98916307127683,134.82409462687954,143.13406944638734,140.3541685956093,123.24637727805899
2025-01-01 01:23:00,144.0,824.0,118.86096097647497,109.5627595780123,157.78153348960728,143.0288476720787,116.0402461502215
2025-01-01 01:24:00,821.0,818.0,758.9265944514235,814.0404285751839,879.5434121394096,1022.8035514834115,907.8100708308624
2025-01-01 01:25:00,464.0,819.0,431.55402456816427,396.2865964533894,482.6685631555761,521.408724600544,409.60352574756405
2025-01-01 01:26:00,872.0,148.0,952.0866350043168,759.445502306478,911.5986992257241,1072.2044566659943,762.1518598807957
2025-01-01 01:27:00,973.0,529.0,1026.5373678514488,860.4958815239661,985.0793657907403,882.5330112188886,1029.0568556150968
2025-01-01 01:28:00,999.0,418.0,1153.7302119335002,1180.6337231608984,1088.3287152882822,1001.8529341430947,911.0936339410065
2025-01-01 01:29:00,649.0,573.0,641.7869945720421,664.2494011373442,648.5143861241306,695.6583761320992,634.1480518813486
2025-01-01 01:30:00,194.0,850.0,164.48051348481223,172.03621618175882,189.36408714295192,170.85642560256608,166.23450133369727
2025-01-01 01:31:00,207.0,146.0,224.65666838206397,220.70345588721608,193.0496629489679,176.2967203323949,235.13357751991967
2025-01-01 01:32:00,200.0,681.0,220.86280388935177,225.93808090678326,211.44822609044232,223.6347467037534,219.6106980012066
2025-01-01 01:33:00,878.0,577.0,899.5205517864072,758.2183235864255,919.168354472474,971.7070143006641,967.8425511371454
2025-01-01 01:34:00,486.0,202.0,538.6760197831667,460.7909180047925,474.75930974454593,492.9573446639245,457.99221463209807
2025-01-01 01:35:00,267.0,547.0,266.3373696917169,206.426152152579,241.64532830542285,279.2439873202211,284.8426554209353
2025-01-01 01:36:00,662.0,522.0,668.019653220352,535.352521635175,706.8832461898647,672.7093065567854,562.9361052038121
2025-01-01 01:37:00,524.0,291.0,508.812597447952,580.9434532865905,472.79660466598693,450.4314573994887,420.78072507533255
2025-01-01 01:38:00,522.0,636.0,422.9075136641671,422.2264904982703,543.266256993273,513.7255913782061,421.2490547820057
2025-01-01 01:39:00,306.0,304.0,258.0059106639805,310.61999724127224,334.77973511523476,281.77486806062825,307.6250460760284
2025-01-01 01:40:00,207.0,740.0,168.20233657486162,232.96354570592615,204.41917898533563,184.0995228575933,198.59336088521331
2025-01-01 01:41:00,463.0,466.0,488.26320816605215,353.79040923571984,438.45853730262525,570.7346243563077,454.3443872906256
2025-01-01 01:42:00,959.0,717.0,887.7869543408789,997.7314511744712,998.2942597263205,1045.0643905261747,769.7050030810398
2025-01-01 01:43:00,718.0,428.0,720.4615025025026,613.1272472185475,763.5396011934381,819.5700848327523,680.6211475199111
2025-01-01 01:44:00,954.0,275.0,1109.5273664501972,1218.979343385991,962.8589043076533,931.2428044303504,1002.9629590249675
2025-01-01 01:45:00,246.0,739.0,221.3303553482493,243.57133745586088,268.97813554260244,247.78567754221106,234.9159277393962
2025-01-01 01:46:00,449.0,578.0,432.9047729771991,531.4343929094276,408.73985120488487,424.20154930385155,474.2682482719657
2025-01-01 01:47:00,864.0,270.0,952.3184734804777,890.0374394538062,864.8286793870226,767.9113358856508,761.6649348336028
2025-01-01 01:48:00,758.0,629.0,675.7716037770599,550.3440199423718,791.1176184140986,698.5823924722881,822.1265737890018
2025-01-01 01:49:00,939.0,349.0,780.1136541316947,1014.0174850096722,1007.1038804818158,1097.6962754133601,944.5879271750271
2025-01-01 01:50:00,230.0,301.0,210.65713366806665,292.29366122451864,215.24575814775832,257.8342140769074,200.96642950410745
2025-01-01 01:51:00,542.0,439.0,468.5527750766682,575.0441639115869,574.5203774231832,579.2741803136514,478.50587426947214
2025-01-01 01:52:00,198.0,290.0,232.0320540655318,235.9196364999027,200.0872001984544,205.92711793104803,201.9225111946689
2025-01-01 01:53:00,801.0,477.0,899.7217696124393,985.649626285245,784.4278998547921,976.3979444834222,873.4735649571085
2025-01-01 01:54:00,869.0,725.0,915.3711457630232,727.2207930941734,804.9920719670465,763.9326678478651,821.6131899041676
2025-01-01 01:55:00,635.0,82.0,729.3509899076803,525.2890840050343,681.3925613814318,611.0226065624306,565.4072703736074
2025-01-01 01:56:00,293.0,455.0,328.5903674125762,312.51045784000434,272.91620999933133,290.06271643848766,323.31204028868206
2025-01-01 01:57:00,331.0,479.0,289.5018757965112,313.33025410361154,318.40795627964235,384.9431775369731,342.33473159933425
2025-01-01 01:58:00,459.0,841.0,531.07383212276,552.5978028094949,439.7261798341517,572.3756842617379,439.18493353202626
2025-01-01 01:59:00,662.0,444.0,672.4178256592644,820.8891846136901,711.1752181268691,626.4295523076942,642.6464752462142
2025-01-01 02:00:00,368.0,94.0,413.25519084015,335.63544055004013,380.7109403737749,441.4980395849783,320.7082330702079
2025-01-01 02:01:00,764.0,160.0,885.0455012566196,643.3814642339025,809.3329174908417,903.2383155879554,778.8070232793392
2025-01-01 02:02:00,533.0,743.0,494.1983408640014,622.7120597749871,506.3998780112804,500.94695717722465,493.32341534177584
2025-01-01 02:03:00,249.0,195.0,210.16117168295662,215.35602171089153,255.21873016042858,251.42352498784254,285.9704771471695
2025-01-01 02:04:00,493.0,755.0,439.34881405327087,588.4293154163461,500.0741539379737,499.83748982448475,477.2556655584387
2025-01-01 02:05:00,658.0,527.0,638.8147699664306,627.8918625405315,701.8004775853365,816.7676799561901,638.2994551054679
2025-01-01 02:06:00,777.0,753.0,875.8389892487108,855.1117630496835,840.1059291987879,716.6712029485616,775.4833935863322
2025-01-01 02:07:00,979.0,304.0,1120.2620964031842,741.417443346484,883.4802958552724,1145.1002614846327,1097.3264444686386
2025-01-01 02:08:00,365.0,331.0,293.01501105755386,392.12519210416946,377.7034540912919,359.04213626927407,394.30451225708305
2025-01-01 02:09:00,752.0,724.0,755.2327886153317,730.2375766462378,684.5961041876072,859.045800009469,720.3374343707918
2025-01-01 02:10:00,908.0,77.0,878.0036763436365,955.1842907379984,916.8727335780478,924.3479967601849,954.8026267261545
2025-01-01 02:11:00,980.0,263.0,871.0662617045263,784.7923541539797,938.3760148925609,1059.7170271416837,985.0787760818013
2025-01-01 02:12:00,764.0,651.0,647.8308562571735,872.5829246824131,734.4754644069832,903.8461579284656,742.858948822714
2025-01-01 02:13:00,724.0,745.0,676.9733536384907,881.5990504847786,702.7083912999013,848.2863476193329,627.9328168235545
2025-01-01 02:14:00,421.0,751.0,495.5859941388682,349.4484735029299,431.2128242099772,503.75566410808545,405.16100842007813
2025-01-01 02:15:00,718.0,379.0,667.223882076361,543.8338305180856,694.1695750700353,627.4220958389861,636.174210918773
2025-01-01 02:16:00,516.0,153.0,519.8783843278308,368.51850623994574,540.0145420209169,581.4392341474033,578.0204922632088
2025-01-01 02:17:00,367.0,166.0,396.80318316581213,398.2621243976072,359.9923101011221,332.5001469027548,336.68300519360577
2025-01-01 02:18:00,368.0,426.0,347.9262774702321,391.6463631684028,336.2307955428129,374.0084932123101,417.0516050718983
2025-01-01 02:19:00,472.0,138.0,561.0724572177173,485.2247072806246,498.7869291304998,504.7734927623252,465.66073392364626
2025-01-01 02:20:00,215.0,806.0,254.77046736502155,180.42117539896083,205.78760795748636,217.38559568822743,219.52371449538106
2025-01-01 02:21:00,299.0,762.0,269.31316258071354,279.4285356654493,294.9794594000359,316.2955564260397,296.01871751580813
2025-01-01 02:22:00,962.0,249.0,960.94122506739,1016.5317406694592,997.6794031318939,1201.1633236257085,813.1624537326882
2025-01-01 02:23:00,820.0,688.0,754.6880856199004,818.4092945587114,792.5228097723889,741.3512788978163,763.8606898552791
2025-01-01 02:24:00,799.0,640.0,730.2350220030387,1032.844378391017,728.1423878522452,895.0257520895217,666.9262102984376
2025-01-01 02:25:00,602.0,545.0,490.4823769229715,470.68203862349196,586.8200940603427,607.0570327056562,612.8564171094384
2025-01-01 02:26:00,961.0,470.0,1003.1165299818723,1073.5203498638425,1046.423017593845,867.9789666999771,919.1061355556676
2025-01-01 02:27:00,656.0,478.0,656.7029756952533,618.3398671258494,674.5955529255709,599.2525267094188,703.4253494726871
2025-01-01 02:28:00,539.0,513.0,442.2988187694977,515.7797554669438,557.4854522263249,662.813281706555,472.79175624053113
2025-01-01 02:29:00,429.0,723.0,391.0157332630025,485.00966488041456,440.34980878210956,515.5896168357383,367.9095936731647
2025-01-01 02:30:00,554.0,535.0,644.4717203302105,617.9657767002204,520.6483289967056,671.9004984279688,521.9878195838745
2025-01-01 02:31:00,546.0,459.0,489.1203169216668,706.9354635368369,537.082057959969,680.6507582407012,613.8704667330326
2025-01-01 02:32:00,581.0,809.0,498.47356827400023,451.45824930370804,610.1592045698177,542.2624966379796,609.2642760827739
2025-01-01 02:33:00,735.0,789.0,731.8991115216035,560.4123553784174,676.4018159403145,729.2491651850341,695.7681024779783
2025-01-01 02:34:00,770.0,801.0,919.580339866065,873.6445335134785,735.7893275178158,860.6194612168589,755.4048497487867
2025-01-01 02:35:00,389.0,417.0,348.8638002471895,407.2955064292959,371.5976266386434,405.92967520231673,322.66560147176193
2025-01-01 02:36:00,454.0,843.0,485.2598154089075,392.4813655708911,447.8273186255812,461.8795392615054,519.6491099341644
2025-01-01 02:37:00,283.0,339.0,312.61534045521086,211.58540885432993,310.1888707373277,281.0542334247891,292.4076435300317
2025-01-01 02:38:00,669.0,878.0,598.7918067723662,502.68322138800715,611.1318407462954,727.5456971080678,602.0273626307104
2025-01-01 02:39:00,828.0,898.0,903.5852546602479,1023.834026533134,831.0968846694266,894.4365435655951,832.1672726435778
2025-01-01 02:40:00,812.0,343.0,769.0559615072135,661.8777606029715,759.928824358783,742.6415045040651,680.7148884368081
2025-01-01 02:41:00,824.0,327.0,867.6080017636438,736.6749003099135,901.567494683526,855.8854504460776,937.7472952841069
2025-01-01 02:42:00,895.0,437.0,942.8036364524003,748.2144879958926,825.7813273462161,958.8928958831262,770.7513974544644
2025-01-01 02:43:00,974.0,382.0,987.9378169155259,889.2598411281841,955.221475260038,1050.0837913297498,1000.1135354250225
2025-01-01 02:44:00,663.0,275.0,554.3448470184292,491.71680464439595,694.5435489890688,619.2704275603556,587.3577080321588
2025-01-01 02:45:00,240.0,874.0,272.18903957656687,242.74460989079097,249.8186125453174,275.25805365621954,252.275156142477
2025-01-01 02:46:00,826.0,52.0,766.7857334666616,611.7087865163018,813.2347708148777,710.4257809288814,885.3790572691653
2025-01-01 02:47:00,991.0,788.0,866.7359375225022,1169.5919795511763,960.5810900882287,983.0053475373096,1026.3756329729304
2025-01-01 02:48:00,113.0,886.0,92.24303639827534,94.94567915352735,110.68603975529489,131.31561171381063,114.70345365309285
2025-01-01 02:49:00,587.0,764.0,608.3416630605991,601.0921963237085,559.3260332948242,631.3520578638085,652.9577753524408
2025-01-01 02:50:00,723.0,52.0,774.3516134447881,887.8783081841606,680.3911429370032,690.0781754821408,598.2964892159582
2025-01-01 02:51:00,952.0,329.0,767.9166452557276,1038.1811531997573,948.7707584152128,1073.8381478458325,871.860799957961
2025-01-01 02:52:00,370.0,338.0,371.78977262829363,377.31662861439645,352.87149794900296,398.47385973509887,328.15322861219454
2025-01-01 02:53:00,701.0,575.0,624.3094153655019,627.114776560327,671.2021254185945,819.1167080915709,803.2092255927511
2025-01-01 02:54:00,757.0,597.0,800.9583209359813,681.1494689110334,780.7328680100479,866.0156263782785,708.7688221227381
2025-01-01 02:55:00,726.0,461.0,631.4360109830495,799.8285176843317,794.0316205628245,794.2753405593226,766.9568868769852
2025-01-01 02:56:00,514.0,504.0,553.2567989538669,666.3925790006081,524.6539042175039,537.2693300439033,534.3820569821928
2025-01-01 02:57:00,511.0,383.0,487.8487047838299,560.6198956078196,467.7673015340396,461.57242648644177,446.730729322829
2025-01-01 02:58:00,600.0,665.0,704.8151972968162,620.802030253209,549.0700336624881,572.7199242924921,530.1895128444258
2025-01-01 02:59:00,512.0,234.0,437.76428936109943,582.8558367454964,558.225737814586,521.031572053419,460.00619378870374
2025-01-01 03:00:00,934.0,288.0,874.6223887523767,914.5012251237956,896.1339196294099,1017.7982136255869,881.597507262991
2025-01-01 03:01:00,978.0,102.0,826.7908415093185,719.8915266381407,898.2083024777322,1032.2625129602272,862.6094699721752
2025-01-01 03:02:00,987.0,772.0,1154.6690404963765,1023.8921743628982,1006.5514015034854,952.7252508488223,796.3886047148986
2025-01-01 03:03:00,989.0,812.0,1138.2754481975162,1260.5548438254925,1013.4577283458146,843.2072999416094,1095.6019066138106
2025-01-01 03:04:00,916.0,382.0,827.309812394833,737.5464971197697,943.2060830457439,960.4220509044583,1042.3745119407113
2025-01-01 03:05:00,776.0,842.0,825.6590478890091,864.4662771661019,739.9007947234904,748.2583068497203,713.5705171177739
2025-01-01 03:06:00,163.0,547.0,183.6828874531193,133.7513147508557,147.1926083053919,186.4464612063269,149.71181747122324
2025-01-01 03:07:00,688.0,345.0,703.1912633521721,702.789668150488,751.9861148369354,591.3900122024371,552.1077085160686
2025-01-01 03:08:00,288.0,898.0,291.41574662661196,218.30569049895314,273.6514394318075,312.17216386242706,298.96926938370166
2025-01-01 03:09:00,587.0,643.0,526.3869179034261,569.5206437501328,607.6654862173691,720.0081509664242,639.1866265815559
2025-01-01 03:10:00,434.0,395.0,363.3626404911041,500.7049308443221,451.93547270547197,399.1774487705563,369.46980082468446
2025-01-01 03:11:00,874.0,753.0,1012.8666289804829,794.0665073109221,893.2292965054942,907.7886619664082,748.0419362714114
2025-01-01 03:12:00,623.0,362.0,722.7841798451019,684.6440026133222,599.6882613190206,552.3323603608309,670.677652656272
2025-01-01 03:13:00,543.0,385.0,571.9096365197538,639.2575972252937,518.1410531587776,597.4481113431657,551.5260567247052
2025-01-01 03:14:00,657.0,593.0,614.6970290875986,825.3934964388002,669.8336123471352,703.129725660688,535.9156852264936
2025-01-01 03:15:00,624.0,593.0,586.3627098233202,524.6499954466818,669.6887350747392,632.0784348435229,635.1642627169623
2025-01-01 03:16:00,462.0,586.0,503.75660945522026,434.0903718623402,503.2781965525218,489.0504735683474,419.55199578383696
2025-01-01 03:17:00,712.0,323.0,825.097002034494,563.5121208947544,655.8809865470951,860.544462731974,661.4863087433348
2025-01-01 03:18:00,939.0,404.0,1084.3896609539781,1216.4652051160288,874.1768134458518,871.8781399480368,1004.1722306232696
2025-01-01 03:19:00,284.0,781.0,315.7938620094261,356.76096493429986,309.26101949887897,243.96332852972742,307.80695815165745
2025-01-01 03:20:00,815.0,204.0,861.3023166462978,834.5390367071938,853.5552422185713,973.6527524119068,766.2017278060616
2025-01-01 03:21:00,592.0,604.0,493.5243437108276,713.4902261625048,637.3464688598452,639.8613251094563,669.8500883405167
2025-01-01 03:22:00,542.0,685.0,468.6411052157123,548.8155342088681,509.7653775402712,653.7947531441275,510.7059775955081
2025-01-01 03:23:00,927.0,237.0,1074.7838931058411,995.738359667135,943.2384205036832,1009.2972888416043,992.0222016304091
2025-01-01 03:24:00,292.0,624.0,304.43091416824007,220.0146005067261,303.7465523139805,342.82681530729326,283.0522564384673
2025-01-01 03:25:00,803.0,90.0,645.3540929792614,925.989288595362,831.9259688027838,820.5610843096734,894.6514603690317
2025-01-01 03:26:00,347.0,657.0,291.6842501498053,269.4899472928559,340.6257273461489,399.0305584628117,387.84760304131413
2025-01-01 03:27:00,186.0,385.0,198.16453162163936,222.38914753618218,167.97268997091666,226.03028513660527,154.49083419240756
2025-01-01 03:28:00,196.0,626.0,157.19682817354357,229.16650311003738,199.25070142672712,211.45444035582096,221.04344252788147
2025-01-01 03:29:00,734.0,585.0,634.4132438961776,825.931164886007,697.7553059515666,676.9785202051146,799.2799007865948
2025-01-01 03:30:00,212.0,655.0,216.13262533828652,152.99960040274973,209.89078003645855,202.9940377545608,228.31525500199987
2025-01-01 03:31:00,237.0,215.0,255.1916647412673,209.00485221542573,258.68934011497294,220.28150588987407,206.2655956269141
2025-01-01 03:32:00,767.0,505.0,813.6217144153978,657.9844046729698,751.5120177263495,727.6857360663709,829.7342515901898
2025-01-01 03:33:00,529.0,350.0,470.65538588185444,484.6072957314601,564.9510099850964,514.4875090826794,580.6020758269345
2025-01-01 03:34:00,783.0,407.0,849.4545321260483,589.2745624296513,734.2254588603328,839.4179020110986,705.6416491571601
2025-01-01 03:35:00,102.0,565.0,91.27976276986945,128.74181876950104,105.51819415971059,110.69005848212439,115.59568479753493
2025-01-01 03:36:00,237.0,722.0,220.4478913854986,244.6506786292999,259.61012964040594,241.88217603852843,193.73589914381068
2025-01-01 03:37:00,765.0,691.0,840.4263699661153,675.7356585920328,704.0896444335593,838.5687586251755,652.1382025569217
2025-01-01 03:38:00,335.0,540.0,355.05080847232676,314.293284931931,302.05743612922186,295.68104003192303,331.03138843654006
2025-01-01 03:39:00,700.0,632.0,797.7825549383698,677.825067012031,690.701590968566,619.5807063762848,701.0691554249657
2025-01-01 03:40:00,864.0,212.0,918.4710155789986,916.1481024141441,793.6056834712763,793.7842614996067,886.2933851901931
2025-01-01 03:41:00,734.0,59.0,754.0554059392946,740.9052199575376,770.4628225324708,776.0075534246453,591.5593693211434
2025-01-01 03:42:00,679.0,258.0,568.64206694211,849.8602898875536,735.2957085506343,635.270954734462,771.4311639889492
2025-01-01 03:43:00,787.0,738.0,745.3569348031097,785.5661566281331,776.6149011043586,758.1279302194633,641.8817901436199
2025-01-01 03:44:00,767.0,650.0,694.9640864047534,993.4911184216884,729.9863659066447,774.7659781378745,652.0049812085974
2025-01-01 03:45:00,369.0,385.0,331.21287136275276,446.80548564476425,364.1589649426878,433.4814399039321,297.00997493849025
2025-01-01 03:46:00,551.0,179.0,655.251526267439,454.6335760465352,575.6239495270701,471.4052147551944,550.1186488607661
2025-01-01 03:47:00,329.0,557.0,314.93166056614564,413.99949537070904,296.6957638319884,365.10825274313953,370.5505316834999
